-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
45,43.758,42.517,41.275,40.035,38.795,37.556,36.318,35.081,33.846,32.612,31.38,30.151,28.923,27.698,26.475,25.255,24.038,22.824,21.613,20.406,19.202,18.003,16.807,15.615,14.428,13.245,12.067,10.894,9.7258,8.5631,7.4057,6.254,5.1081,3.9682,2.8344,1.7071,0.58621,-0.52792,-1.6351,-2.7353,-3.8282,-4.9136,-5.9914,-7.0615,-8.1235,-9.1773,-10.223,-11.26,-12.288,-13.307,-14.318,-15.319,-16.31,-17.292,-18.264,-19.227,-20.179,-21.12,-22.051,-22.972,-23.881,-24.78,-25.667,-26.543,-27.407,-28.259,-29.099,-29.927,-30.743,-31.547,-32.337,-33.115,-33.879,-34.631,-35.369,-36.093,-36.804,-37.5,-38.182,-38.85,-39.504,-40.143,-40.767,-41.376,-41.969,-42.547,-43.11,-43.657,-44.187,-44.702,-45.2,-45.682,-46.148,-46.597,-47.031,-47.45,-47.852,-48.24,-48.612,-48.97,-49.312,-49.64,-49.954,-50.254,-50.539,-50.811,-51.069,-51.314,-51.545,-51.763,-51.968,-52.161,-52.341,-52.509,-52.664,-52.807,-52.939,-53.059,-53.167,-53.264,-53.35,-53.425,-53.49,-53.543,-53.587,-53.62,-53.643,-53.657,-53.66,-53.654,-53.639,-53.615,-53.582,-53.54,-53.49,-53.431,-53.364,-53.289,-53.206,-53.115,-53.017,-52.912,-52.799,-52.68,-52.554,-52.421,-52.282,-52.136,-51.985,-51.828,-51.665,-51.497,-51.323,-51.144,-50.961,-50.772,-50.579,-50.382,-50.18,-49.975,-49.765,-49.552,-49.335,-49.115,-48.892,-48.666,-48.437,-48.206,-47.972,-47.736,-47.498,-47.259,-47.017,-46.774,-46.53,-46.284,-46.038,-45.791,-45.543,-45.295,-45.047
90,90.497,90.993,91.489,91.983,92.476,92.967,93.456,93.943,94.426,94.907,95.383,95.856,96.324,96.788,97.247,97.7,98.147,98.588,99.023,99.45,99.871,100.28,100.69,101.08,101.47,101.85,102.22,102.58,102.93,103.27,103.6,103.91,104.22,104.51,104.79,105.06,105.31,105.55,105.78,106,106.19,106.38,106.55,106.7,106.84,106.96,107.06,107.15,107.22,107.27,107.3,107.32,107.32,107.29,107.25,107.19,107.1,107,106.88,106.73,106.56,106.37,106.16,105.92,105.67,105.38,105.08,104.75,104.39,104.01,103.61,103.17,102.72,102.23,101.72,101.18,100.62,100.02,99.401,98.751,98.071,97.361,96.622,95.853,95.053,94.223,93.361,92.468,91.542,90.585,89.594,88.571,87.516,86.428,85.309,84.159,82.977,81.765,80.523,79.251,77.95,76.619,75.26,73.872,72.456,71.013,69.542,68.044,66.52,64.97,63.393,61.792,60.165,58.513,56.837,55.137,53.413,51.666,49.896,48.103,46.288,44.451,42.593,40.714,38.814,36.893,34.953,32.992,31.013,29.014,26.997,24.962,22.909,20.838,18.75,16.646,14.525,12.388,10.235,8.0671,5.8841,3.6865,1.4747,-0.75101,-2.9902,-5.2425,-7.5076,-9.7852,-12.075,-14.376,-16.689,-19.012,-21.346,-23.691,-26.045,-28.409,-30.782,-33.163,-35.553,-37.952,-40.357,-42.771,-45.191,-47.618,-50.051,-52.49,-54.934,-57.384,-59.838,-62.297,-64.759,-67.226,-69.696,-72.169,-74.644,-77.122,-79.602,-82.083,-84.565,-87.048,-89.531
45,45.248,45.496,45.744,45.992,46.238,46.484,46.728,46.971,47.213,47.453,47.692,47.928,48.162,48.394,48.623,48.85,49.073,49.294,49.511,49.725,49.935,50.142,50.344,50.542,50.736,50.925,51.11,51.29,51.464,51.634,51.798,51.956,52.108,52.255,52.395,52.529,52.657,52.777,52.891,52.998,53.097,53.189,53.274,53.35,53.419,53.479,53.531,53.575,53.609,53.635,53.652,53.66,53.658,53.646,53.625,53.594,53.552,53.501,53.438,53.365,53.281,53.186,53.08,52.962,52.833,52.692,52.539,52.374,52.196,52.006,51.803,51.587,51.358,51.116,50.861,50.592,50.309,50.012,49.701,49.375,49.035,48.681,48.311,47.927,47.527,47.111,46.681,46.234,45.771,45.292,44.797,44.286,43.758,43.214,42.655,42.079,41.489,40.883,40.262,39.626,38.975,38.31,37.63,36.936,36.228,35.506,34.771,34.022,33.26,32.485,31.697,30.896,30.082,29.256,28.418,27.568,26.706,25.833,24.948,24.052,23.144,22.226,21.297,20.357,19.407,18.447,17.476,16.496,15.506,14.507,13.499,12.481,11.454,10.419,9.3752,8.3229,7.2624,6.1939,5.1176,4.0335,2.942,1.8432,0.73734,-0.37551,-1.4951,-2.6213,-3.7538,-4.8926,-6.0374,-7.188,-8.3443,-9.5061,-10.673,-11.845,-13.022,-14.204,-15.391,-16.582,-17.777,-18.976,-20.179,-21.385,-22.595,-23.809,-25.025,-26.245,-27.467,-28.692,-29.919,-31.148,-32.38,-33.613,-34.848,-36.084,-37.322,-38.561,-39.801,-41.041,-42.282,-43.524,-44.766
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
90,87.516,85.033,82.551,80.069,77.59,75.111,72.636,70.162,67.692,65.225,62.761,60.301,57.846,55.396,52.95,50.51,48.076,45.648,43.227,40.812,38.405,36.005,33.614,31.23,28.856,26.49,24.134,21.788,19.452,17.126,14.811,12.508,10.216,7.9364,5.6689,3.4141,1.1724,-1.0558,-3.2703,-5.4706,-7.6564,-9.8273,-11.983,-14.123,-16.247,-18.355,-20.446,-22.52,-24.576,-26.615,-28.635,-30.637,-32.621,-34.584,-36.529,-38.453,-40.357,-42.24,-44.103,-45.943,-47.762,-49.559,-51.334,-53.085,-54.813,-56.518,-58.199,-59.855,-61.486,-63.093,-64.674,-66.23,-67.759,-69.262,-70.737,-72.186,-73.607,-75,-76.365,-77.701,-79.008,-80.286,-81.533,-82.751,-83.938,-85.094,-86.22,-87.313,-88.375,-89.404,-90.4,-91.364,-92.296,-93.195,-94.063,-94.899,-95.705,-96.48,-97.224,-97.939,-98.625,-99.281,-99.908,-100.51,-101.08,-101.62,-102.14,-102.63,-103.09,-103.53,-103.94,-104.32,-104.68,-105.02,-105.33,-105.61,-105.88,-106.12,-106.33,-106.53,-106.7,-106.85,-106.98,-107.09,-107.17,-107.24,-107.29,-107.31,-107.32,-107.31,-107.28,-107.23,-107.16,-107.08,-106.98,-106.86,-106.73,-106.58,-106.41,-106.23,-106.03,-105.82,-105.6,-105.36,-105.11,-104.84,-104.56,-104.27,-103.97,-103.66,-103.33,-102.99,-102.65,-102.29,-101.92,-101.54,-101.16,-100.76,-100.36,-99.949,-99.53,-99.104,-98.67,-98.231,-97.784,-97.332,-96.875,-96.412,-95.945,-95.473,-94.997,-94.517,-94.034,-93.548,-93.06,-92.569,-92.076,-91.582,-91.087,-90.59,-90.094
