-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
45,44.438,43.875,43.311,42.745,42.177,41.605,41.029,40.448,39.862,39.27,38.671,38.065,37.451,36.829,36.197,35.555,34.903,34.239,33.563,32.874,32.173,31.457,30.727,29.981,29.219,28.441,27.645,26.832,26,25.148,24.277,23.385,22.471,21.536,20.578,19.597,18.593,17.567,16.52,15.454,14.371,13.271,12.156,11.027,9.8853,8.7327,7.5703,6.3993,5.2212,4.0372,2.8487,1.6571,0.46356,-0.73046,-1.9237,-3.1147,-4.3023,-5.4851,-6.6617,-7.8309,-8.9913,-10.142,-11.28,-12.406,-13.518,-14.615,-15.694,-16.756,-17.798,-18.819,-19.818,-20.794,-21.747,-22.677,-23.586,-24.473,-25.34,-26.187,-27.015,-27.825,-28.616,-29.391,-30.149,-30.891,-31.618,-32.331,-33.029,-33.715,-34.388,-35.049,-35.699,-36.339,-36.969,-37.589,-38.201,-38.806,-39.403,-39.993,-40.578,-41.158,-41.733,-42.304,-42.872,-43.437,-44.001,-44.564
90,89.157,88.312,87.462,86.607,85.744,84.871,83.986,83.087,82.172,81.238,80.285,79.311,78.312,77.287,76.234,75.151,74.037,72.888,71.703,70.481,69.219,67.914,66.566,65.172,63.73,62.238,60.694,59.096,57.443,55.731,53.96,52.126,50.229,48.266,46.235,44.135,41.965,39.73,37.433,35.079,32.671,30.214,27.711,25.167,22.586,19.971,17.326,14.656,11.965,9.2557,6.5332,3.8011,1.0635,-1.6757,-4.4125,-7.1428,-9.8626,-12.568,-15.255,-17.92,-20.558,-23.166,-25.739,-28.274,-30.767,-33.214,-35.61,-37.951,-40.235,-42.456,-44.61,-46.695,-48.711,-50.659,-52.542,-54.361,-56.119,-57.817,-59.458,-61.044,-62.576,-64.056,-65.488,-66.871,-68.21,-69.504,-70.758,-71.971,-73.148,-74.289,-75.396,-76.472,-77.518,-78.537,-79.53,-80.5,-81.449,-82.378,-83.289,-84.185,-85.067,-85.938,-86.799,-87.653,-88.501,-89.345
45,44.438,43.875,43.311,42.745,42.177,41.605,41.029,40.448,39.862,39.27,38.671,38.065,37.451,36.829,36.197,35.555,34.903,34.239,33.563,32.874,32.173,31.457,30.727,29.981,29.219,28.441,27.645,26.832,26,25.148,24.277,23.385,22.471,21.536,20.578,19.597,18.593,17.567,16.52,15.454,14.371,13.271,12.156,11.027,9.8853,8.7327,7.5703,6.3993,5.2212,4.0372,2.8487,1.6571,0.46356,-0.73046,-1.9237,-3.1147,-4.3023,-5.4851,-6.6617,-7.8309,-8.9913,-10.142,-11.28,-12.406,-13.518,-14.615,-15.694,-16.756,-17.798,-18.819,-19.818,-20.794,-21.747,-22.677,-23.586,-24.473,-25.34,-26.187,-27.015,-27.825,-28.616,-29.391,-30.149,-30.891,-31.618,-32.331,-33.029,-33.715,-34.388,-35.049,-35.699,-36.339,-36.969,-37.589,-38.201,-38.806,-39.403,-39.993,-40.578,-41.158,-41.733,-42.304,-42.872,-43.437,-44.001,-44.564
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
90,83.595,77.197,70.811,64.445,58.104,51.795,45.524,39.298,33.123,27.006,20.952,14.969,9.0621,3.2385,-2.4956,-8.134,-13.67,-19.098,-24.41,-29.601,-34.665,-39.594,-44.383,-49.025,-53.514,-57.843,-62.005,-65.996,-69.807,-73.434,-76.868,-80.105,-83.137,-85.959,-88.563,-90.944,-93.101,-95.042,-96.775,-98.308,-99.649,-100.81,-101.79,-102.6,-103.25,-103.75,-104.11,-104.33,-104.42,-104.39,-104.25,-104,-103.66,-103.23,-102.72,-102.13,-101.48,-100.78,-100.03,-99.235,-98.409,-97.559,-96.693,-95.818,-94.942,-94.074,-93.222,-92.392,-91.595,-90.836,-90.125,-89.469,-88.868,-88.321,-87.826,-87.382,-86.987,-86.64,-86.339,-86.082,-85.868,-85.695,-85.561,-85.466,-85.406,-85.382,-85.391,-85.431,-85.502,-85.6,-85.726,-85.877,-86.051,-86.247,-86.464,-86.7,-86.953,-87.221,-87.503,-87.798,-88.104,-88.419,-88.741,-89.07,-89.403,-89.738
