-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
45,44.727,44.454,44.182,43.909,43.637,43.365,43.093,42.822,42.552,42.281,42.012,41.743,41.475,41.208,40.942,40.676,40.412,40.149,39.887,39.626,39.366,39.108,38.851,38.595,38.341,38.088,37.837,37.588,37.341,37.095,36.852,36.61,36.37,36.132,35.897,35.663,35.432,35.203,34.977,34.753,34.532,34.313,34.097,33.883,33.672,33.464,33.259,33.057,32.858,32.662,32.469,32.279,32.093,31.91,31.73,31.554,31.381,31.212,31.046,30.884,30.726,30.572,30.421,30.275,30.133,29.994,29.86,29.73,29.603,29.479,29.358,29.24,29.123,29.009,28.897,28.785,28.675,28.566,28.456,28.347,28.238,28.128,28.017,27.905,27.791,27.675,27.558,27.438,27.315,27.189,27.059,26.926,26.789,26.648,26.502,26.351,26.194,26.032,25.864,25.69,25.51,25.322,25.127,24.925,24.715,24.497,24.271,24.036,23.791,23.538,23.274,23.001,22.717,22.423,22.118,21.802,21.474,21.134,20.782,20.417,20.04,19.65,19.246,18.828,18.397,17.95,17.49,17.014,16.523,16.016,15.493,14.954,14.399,13.827,13.24,12.636,12.017,11.383,10.734,10.07,9.3909,8.6981,7.9912,7.2705,6.5364,5.7889,5.0285,4.2552,3.4695,2.6715,1.8615,1.0397,0.20642,-0.63813,-1.4937,-2.36,-3.2368,-4.1239,-5.021,-5.9278,-6.8441,-7.7697,-8.7043,-9.6477,-10.6,-11.56,-12.528,-13.504,-14.487,-15.477,-16.475,-17.479,-18.49,-19.507,-20.53,-21.559,-22.593,-23.633,-24.677,-25.726,-26.78,-27.838,-28.9,-29.966,-31.035,-32.107,-33.183,-34.261,-35.341,-36.424,-37.509,-38.595,-39.683,-40.772,-41.863,-42.953,-44.045
90,87.453,84.907,82.362,79.819,77.279,74.742,72.21,69.682,67.16,64.644,62.135,59.634,57.141,54.657,52.182,49.718,47.265,44.824,42.395,39.979,37.577,35.189,32.817,30.46,28.12,25.798,23.493,21.207,18.94,16.693,14.467,12.262,10.08,7.9199,5.7835,3.6713,1.5839,-0.47798,-2.5136,-4.5224,-6.5035,-8.4564,-10.38,-12.274,-14.138,-15.971,-17.772,-19.541,-21.276,-22.978,-24.645,-26.277,-27.873,-29.433,-30.955,-32.439,-33.885,-35.291,-36.658,-37.983,-39.268,-40.51,-41.709,-42.865,-43.977,-45.044,-46.065,-47.042,-47.976,-48.867,-49.716,-50.524,-51.293,-52.022,-52.714,-53.369,-53.988,-54.571,-55.12,-55.637,-56.12,-56.573,-56.995,-57.387,-57.752,-58.088,-58.398,-58.682,-58.941,-59.177,-59.389,-59.58,-59.749,-59.899,-60.029,-60.142,-60.237,-60.315,-60.379,-60.427,-60.463,-60.486,-60.497,-60.498,-60.489,-60.471,-60.445,-60.412,-60.374,-60.33,-60.283,-60.232,-60.179,-60.125,-60.07,-60.016,-59.964,-59.914,-59.868,-59.826,-59.789,-59.759,-59.736,-59.721,-59.715,-59.719,-59.734,-59.761,-59.801,-59.855,-59.923,-60.008,-60.108,-60.225,-60.358,-60.507,-60.671,-60.85,-61.045,-61.254,-61.478,-61.716,-61.968,-62.234,-62.513,-62.806,-63.111,-63.43,-63.76,-64.104,-64.459,-64.826,-65.204,-65.594,-65.995,-66.406,-66.828,-67.26,-67.703,-68.155,-68.616,-69.087,-69.567,-70.055,-70.552,-71.057,-71.571,-72.092,-72.62,-73.156,-73.699,-74.248,-74.804,-75.366,-75.935,-76.508,-77.088,-77.673,-78.262,-78.857,-79.456,-80.059,-80.666,-81.277,-81.891,-82.508,-83.129,-83.752,-84.378,-85.006,-85.636,-86.267,-86.901,-87.535,-88.17,-88.806,-89.443
45,44.545,44.09,43.636,43.181,42.726,42.271,41.816,41.361,40.907,40.452,39.997,39.542,39.087,38.632,38.178,37.723,37.268,36.813,36.358,35.903,35.449,34.994,34.539,34.084,33.629,33.174,32.72,32.265,31.81,31.355,30.9,30.445,29.991,29.536,29.081,28.626,28.171,27.716,27.262,26.807,26.352,25.897,25.442,24.987,24.533,24.078,23.623,23.168,22.713,22.258,21.804,21.349,20.894,20.439,19.984,19.529,19.075,18.62,18.165,17.71,17.255,16.8,16.346,15.891,15.436,14.981,14.526,14.071,13.617,13.162,12.707,12.252,11.797,11.342,10.888,10.433,9.9779,9.5231,9.0682,8.6134,8.1586,7.7037,7.2489,6.7941,6.3392,5.8844,5.4296,4.9747,4.5199,4.0651,3.6102,3.1554,2.7006,2.2457,1.7909,1.3361,0.88125,0.42641,-0.028419,-0.48325,-0.93808,-1.3929,-1.8477,-2.3026,-2.7574,-3.2122,-3.6671,-4.1219,-4.5767,-5.0316,-5.4864,-5.9412,-6.3961,-6.8509,-7.3057,-7.7606,-8.2154,-8.6702,-9.1251,-9.5799,-10.035,-10.49,-10.944,-11.399,-11.854,-12.309,-12.764,-13.219,-13.673,-14.128,-14.583,-15.038,-15.493,-15.948,-16.402,-16.857,-17.312,-17.767,-18.222,-18.677,-19.131,-19.586,-20.041,-20.496,-20.951,-21.406,-21.86,-22.315,-22.77,-23.225,-23.68,-24.135,-24.589,-25.044,-25.499,-25.954,-26.409,-26.864,-27.318,-27.773,-28.228,-28.683,-29.138,-29.593,-30.047,-30.502,-30.957,-31.412,-31.867,-32.322,-32.776,-33.231,-33.686,-34.141,-34.596,-35.051,-35.505,-35.96,-36.415,-36.87,-37.325,-37.78,-38.234,-38.689,-39.144,-39.599,-40.054,-40.509,-40.963,-41.418,-41.873,-42.328,-42.783,-43.238,-43.692,-44.147,-44.602
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
90,86.543,83.088,79.634,76.184,72.737,69.296,65.86,62.432,59.011,55.6,52.199,48.808,45.43,42.065,38.714,35.378,32.057,28.754,25.47,22.204,18.958,15.733,12.531,9.351,6.1955,3.0651,-0.03915,-3.1163,-6.1654,-9.1854,-12.175,-15.134,-18.061,-20.954,-23.814,-26.638,-29.426,-32.177,-34.89,-37.563,-40.197,-42.789,-45.34,-47.847,-50.31,-52.728,-55.099,-57.424,-59.7,-61.927,-64.104,-66.23,-68.303,-70.323,-72.29,-74.2,-76.055,-77.853,-79.592,-81.272,-82.892,-84.451,-85.947,-87.38,-88.749,-90.053,-91.291,-92.464,-93.573,-94.62,-95.606,-96.532,-97.4,-98.21,-98.963,-99.662,-100.31,-100.9,-101.44,-101.94,-102.38,-102.78,-103.13,-103.43,-103.69,-103.91,-104.09,-104.23,-104.33,-104.39,-104.42,-104.41,-104.37,-104.3,-104.19,-104.06,-103.89,-103.7,-103.49,-103.24,-102.98,-102.69,-102.39,-102.06,-101.71,-101.35,-100.97,-100.58,-100.17,-99.748,-99.318,-98.878,-98.429,-97.973,-97.511,-97.045,-96.575,-96.103,-95.63,-95.157,-94.686,-94.218,-93.754,-93.295,-92.843,-92.399,-91.964,-91.54,-91.126,-90.726,-90.34,-89.97,-89.615,-89.277,-88.956,-88.649,-88.359,-88.083,-87.823,-87.577,-87.346,-87.129,-86.927,-86.738,-86.562,-86.4,-86.251,-86.114,-85.99,-85.879,-85.779,-85.691,-85.615,-85.55,-85.496,-85.452,-85.419,-85.397,-85.384,-85.381,-85.388,-85.404,-85.429,-85.463,-85.505,-85.555,-85.614,-85.68,-85.753,-85.834,-85.922,-86.017,-86.118,-86.225,-86.339,-86.458,-86.583,-86.712,-86.847,-86.987,-87.131,-87.279,-87.431,-87.587,-87.747,-87.91,-88.075,-88.244,-88.415,-88.588,-88.763,-88.94,-89.118,-89.297,-89.478,-89.659,-89.841
