-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
45,44.684,44.368,44.052,43.737,43.421,43.107,42.793,42.479,42.167,41.855,41.544,41.235,40.926,40.619,40.313,40.009,39.706,39.405,39.105,38.807,38.512,38.218,37.927,37.638,37.351,37.066,36.784,36.505,36.229,35.955,35.684,35.416,35.152,34.89,34.632,34.378,34.127,33.879,33.635,33.395,33.159,32.927,32.699,32.475,32.255,32.04,31.829,31.623,31.422,31.225,31.033,30.846,30.665,30.488,30.317,30.151,29.99,29.835,29.685,29.54,29.398,29.261,29.126,28.994,28.864,28.735,28.608,28.481,28.355,28.228,28.1,27.972,27.841,27.708,27.572,27.433,27.29,27.143,26.992,26.835,26.672,26.503,26.328,26.145,25.955,25.757,25.55,25.334,25.108,24.872,24.626,24.369,24.1,23.819,23.525,23.219,22.899,22.565,22.217,21.853,21.474,21.08,20.669,20.241,19.795,19.332,18.85,18.35,17.83,17.29,16.73,16.149,15.547,14.923,14.277,13.609,12.92,12.21,11.48,10.729,9.9579,9.1677,8.3585,7.5307,6.6845,5.8206,4.9391,4.0405,3.1253,2.1937,1.2462,0.28322,-0.69493,-1.6878,-2.6951,-3.7163,-4.7512,-5.7992,-6.86,-7.9332,-9.0184,-10.115,-11.223,-12.342,-13.472,-14.611,-15.76,-16.919,-18.086,-19.262,-20.446,-21.638,-22.837,-24.043,-25.255,-26.474,-27.699,-28.929,-30.163,-31.403,-32.647,-33.894,-35.145,-36.399,-37.656,-38.915,-40.176,-41.438,-42.702,-43.966
90,87.471,84.943,82.416,79.892,77.371,74.854,72.342,69.835,67.334,64.84,62.354,59.877,57.409,54.951,52.504,50.068,47.646,45.236,42.841,40.46,38.095,35.746,33.415,31.101,28.806,26.531,24.276,22.042,19.83,17.64,15.474,13.332,11.215,9.1236,7.0589,5.0214,3.0121,1.0316,-0.91928,-2.8397,-4.7289,-6.5862,-8.4107,-10.202,-11.958,-13.68,-15.365,-17.014,-18.626,-20.199,-21.734,-23.228,-24.682,-26.095,-27.465,-28.793,-30.077,-31.316,-32.513,-33.667,-34.779,-35.852,-36.884,-37.878,-38.835,-39.755,-40.639,-41.489,-42.306,-43.089,-43.841,-44.562,-45.254,-45.916,-46.551,-47.159,-47.742,-48.299,-48.833,-49.343,-49.832,-50.3,-50.747,-51.176,-51.587,-51.981,-52.358,-52.721,-53.069,-53.404,-53.727,-54.039,-54.341,-54.633,-54.917,-55.194,-55.464,-55.73,-55.99,-56.248,-56.502,-56.756,-57.009,-57.262,-57.517,-57.775,-58.035,-58.3,-58.571,-58.848,-59.132,-59.425,-59.726,-60.038,-60.361,-60.695,-61.04,-61.395,-61.76,-62.136,-62.521,-62.916,-63.321,-63.735,-64.158,-64.59,-65.03,-65.48,-65.937,-66.403,-66.877,-67.358,-67.847,-68.344,-68.848,-69.358,-69.876,-70.4,-70.93,-71.467,-72.009,-72.558,-73.112,-73.671,-74.236,-74.806,-75.38,-75.959,-76.543,-77.131,-77.723,-78.319,-78.918,-79.521,-80.128,-80.737,-81.349,-81.964,-82.582,-83.201,-83.823,-84.447,-85.073,-85.7,-86.328,-86.957,-87.588,-88.219,-88.851,-89.483
45,43.736,42.472,41.208,39.946,38.686,37.427,36.171,34.917,33.667,32.42,31.177,29.938,28.704,27.475,26.252,25.034,23.823,22.618,21.42,20.23,19.047,17.873,16.707,15.551,14.403,13.265,12.138,11.021,9.9148,8.82,7.7369,6.6659,5.6074,4.5618,3.5294,2.5107,1.506,0.51579,-0.45964,-1.4199,-2.3645,-3.2931,-4.2053,-5.1008,-5.9791,-6.8399,-7.6827,-8.5072,-9.313,-10.1,-10.867,-11.614,-12.341,-13.047,-13.733,-14.396,-15.038,-15.658,-16.256,-16.833,-17.39,-17.926,-18.442,-18.939,-19.417,-19.877,-20.32,-20.745,-21.153,-21.545,-21.92,-22.281,-22.627,-22.958,-23.276,-23.58,-23.871,-24.15,-24.416,-24.672,-24.916,-25.15,-25.374,-25.588,-25.793,-25.99,-26.179,-26.36,-26.535,-26.702,-26.864,-27.02,-27.17,-27.317,-27.459,-27.597,-27.732,-27.865,-27.995,-28.124,-28.251,-28.378,-28.504,-28.631,-28.759,-28.887,-29.018,-29.15,-29.286,-29.424,-29.566,-29.712,-29.863,-30.019,-30.181,-30.348,-30.52,-30.697,-30.88,-31.068,-31.261,-31.458,-31.66,-31.867,-32.079,-32.295,-32.515,-32.74,-32.969,-33.202,-33.438,-33.679,-33.924,-34.172,-34.424,-34.679,-34.938,-35.2,-35.465,-35.733,-36.005,-36.279,-36.556,-36.836,-37.118,-37.403,-37.69,-37.98,-38.272,-38.566,-38.862,-39.159,-39.459,-39.761,-40.064,-40.369,-40.675,-40.982,-41.291,-41.601,-41.912,-42.224,-42.536,-42.85,-43.164,-43.479,-43.794,-44.11,-44.425,-44.741
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
90,85.996,81.994,77.994,74,70.011,66.031,62.059,58.099,54.151,50.217,46.299,42.398,38.516,34.654,30.814,26.997,23.205,19.44,15.702,11.995,8.3185,4.6749,1.0656,-2.5078,-6.0438,-9.5407,-12.997,-16.411,-19.782,-23.107,-26.386,-29.616,-32.796,-35.925,-39.001,-42.022,-44.987,-47.894,-50.742,-53.529,-56.254,-58.915,-61.51,-64.038,-66.498,-68.887,-71.204,-73.449,-75.618,-77.711,-79.726,-81.661,-83.515,-85.287,-86.974,-88.575,-90.089,-91.515,-92.854,-94.109,-95.28,-96.37,-97.382,-98.316,-99.176,-99.962,-100.68,-101.32,-101.9,-102.42,-102.87,-103.25,-103.58,-103.85,-104.07,-104.23,-104.34,-104.41,-104.42,-104.39,-104.31,-104.19,-104.03,-103.84,-103.6,-103.34,-103.04,-102.71,-102.35,-101.97,-101.56,-101.13,-100.68,-100.21,-99.728,-99.228,-98.715,-98.191,-97.659,-97.12,-96.576,-96.029,-95.481,-94.934,-94.39,-93.851,-93.319,-92.796,-92.283,-91.783,-91.298,-90.829,-90.379,-89.949,-89.541,-89.155,-88.791,-88.447,-88.124,-87.821,-87.538,-87.274,-87.03,-86.804,-86.596,-86.407,-86.234,-86.079,-85.941,-85.818,-85.712,-85.621,-85.546,-85.485,-85.438,-85.406,-85.387,-85.381,-85.388,-85.408,-85.439,-85.482,-85.537,-85.602,-85.678,-85.763,-85.859,-85.963,-86.077,-86.199,-86.329,-86.467,-86.613,-86.765,-86.924,-87.089,-87.259,-87.436,-87.617,-87.802,-87.992,-88.186,-88.383,-88.584,-88.787,-88.992,-89.199,-89.408,-89.617,-89.828
